locus_tag, sites, diversity
ECB_03626,147,0.0155809216342
ECB_03627,152,0.000219298245614
ECB_03628,330,0.00640130114706
ECB_03629,483,0.0029160964312
ECB_03631,622,0.000993696295893
ECB_03635,501,0.00312031304622
ECB_03641,230,0.00376074674527
ECB_03642,279,0.013747645951
ECB_03643,112,0.0
ECB_03644,516,0.0326008408882
ECB_03648,309,0.00118113835409
ECB_03650,516,0.0176433232602
ECB_03651,342,0.0375706214689
ECB_03653,93,0.00278840896665
ECB_03656,678,0.00490808792894
ECB_03658,421,0.00150032878404
ECB_03661,443,0.0145604570787
ECB_03662,367,0.0136008867132
ECB_03663,349,0.00664044161689
ECB_03664,390,0.016608720846
ECB_03665,420,0.00977535647027
ECB_03666,355,0.0110018301902
ECB_03668,224,0.0939013317191
ECB_03669,376,0.00443112152903
ECB_03670,416,0.0171012603216
ECB_03671,359,0.0147789685725
ECB_03672,451,0.00587395242211
ECB_03673,246,0.00693583207018
ECB_03674,461,0.00187752000686
ECB_03675,421,0.0262584376719
ECB_03677,398,0.00426425914885
ECB_03679,246,0.0130747324422
ECB_03680,320,0.0168485169492
ECB_03682,106,0.0103826884127
ECB_03685,275,0.00215100154083
ECB_03687,298,0.00753611648277
ECB_03688,238,0.00380287708304
ECB_03689,720,0.00141321406152
ECB_03699,161,0.0115275292136
ECB_03700,289,0.00479932750767
ECB_03702,206,0.0220338983051
ECB_03704,340,0.0022183449651
ECB_03705,305,0.0343725108827
ECB_03708,753,0.00804990958951
ECB_03718,256,0.00451094632768
ECB_03725,475,0.00512875408861
ECB_03726,251,0.00202354424111
ECB_03727,216,0.0187356141452
ECB_03728,546,0.00177666025124
ECB_03729,103,0.0335911359772
ECB_03730,171,0.00504840255063
ECB_03731,258,0.00186134104148
ECB_03733,162,0.00594964078957
ECB_03734,498,0.00227350078279
ECB_03735,244,0.00227609521163
ECB_03736,387,0.01092716682
ECB_03737,771,0.0144921482849
ECB_03738,443,0.00276364285623
ECB_03739,205,0.00739699600386
ECB_03740,483,0.00132177656128
ECB_03741,181,0.0193932016106
ECB_03743,194,0.0285223367698
ECB_03745,328,0.00560148821827
ECB_03750,215,0.0313152016818
ECB_03751,169,0.0128539431017
ECB_03752,459,0.00405573403247
ECB_03753,472,0.00610337067892
ECB_03755,469,0.000142146410803
ECB_03756,607,0.00236133992312
ECB_03766,296,0.161501755993
ECB_03767,365,0.142674715579
ECB_03768,315,0.162510985562
ECB_03769,270,0.13549905838
ECB_03770,206,0.015331029565
ECB_03771,290,0.00447301772842
ECB_03772,145,0.00157023183324
ECB_03776,309,0.00588192273234
ECB_03777,211,0.000626556349908
ECB_03778,300,0.00180225988701
ECB_03780,278,0.0226415477787
ECB_03788,305,0.0270315828471
ECB_03789,421,0.0170712723271
ECB_03794,208,0.00856421121252
ECB_03795,343,0.0134522574163
ECB_03796,234,0.0139287266406
ECB_03797,457,0.000629257377394
ECB_03798,232,0.00883255406195
ECB_03799,167,0.00459420142765
ECB_03800,300,0.00172881355932
ECB_03801,352,0.0186087570621
ECB_03802,329,0.0225525045936
ECB_03803,315,0.0449107703345
ECB_03804,255,0.000130718954248
ECB_03805,199,0.00675694858473
ECB_03806,146,0.0059670304156
ECB_03808,142,0.00356489217793
ECB_03809,248,0.0129100601422
ECB_03812,281,0.00687415807146
ECB_03815,312,0.0068792553962
ECB_03816,443,0.00198186478938
ECB_03817,176,0.00615369799692
ECB_03818,319,0.0266652498096
ECB_03820,756,0.0149553104355
ECB_03824,151,0.0865080255921
ECB_03825,424,0.0182536509967
ECB_03826,810,0.00243984097091
ECB_03827,296,0.00562108718888
ECB_03828,739,0.00387452887166
ECB_03829,324,0.0241490548929
ECB_03830,205,0.030662808323
ECB_03831,380,0.0078501338091
ECB_03832,220,0.00965074473549
ECB_03836,765,0.00707063993206
ECB_03837,315,0.0255636265806
ECB_03838,113,0.00657967101645
ECB_03839,283,0.00989598929948
ECB_03841,883,0.0013980331561
ECB_03842,396,0.0118415796382
ECB_03843,334,0.0106752596502
ECB_03844,269,0.00976414004579
ECB_03845,457,0.00626413974706
ECB_03846,320,0.0047334039548
ECB_03847,466,0.00443248223855
ECB_03848,234,0.0233714809986
ECB_03849,119,0.000830840810901
ECB_03850,366,0.00665925720107
ECB_03852,289,0.033730182003
ECB_03857,127,0.000524934383202
ECB_03858,181,0.00219745918781
ECB_03859,142,0.0
ECB_03860,234,0.00111545704766
ECB_03861,165,0.0
ECB_03863,1353,0.00138633127471
ECB_03864,1407,0.00127208991363
ECB_03866,377,0.0147372206986
ECB_03867,328,0.0223715033761
ECB_03870,212,0.014377465089
ECB_03871,635,0.00977534587838
ECB_03872,158,0.00541371665594
ECB_03873,257,0.0064191342962
ECB_03874,354,0.00316320342175
ECB_03875,223,0.00149730181652
ECB_03876,196,0.00404127752796
ECB_03877,90,0.0010985561833
ECB_03878,233,0.038876360903
ECB_03879,188,0.0765176102897
ECB_03880,465,0.0407545106616
ECB_03882,429,0.0111980298421
ECB_03883,529,0.00727307679985
ECB_03885,309,0.00741411149507
ECB_03886,539,0.0132836493611
ECB_03887,439,0.00421347953103
ECB_03888,578,0.0103063358943
ECB_03890,287,0.00957892871907
ECB_03891,1232,0.00602942255485
ECB_03892,543,0.00904058848623
ECB_03893,229,0.00168751387758
ECB_03894,290,0.0111396843951
ECB_03896,449,0.00335585670605
ECB_03897,551,0.00226091236273
ECB_03899,222,0.0374408306612
ECB_03900,245,0.0373895999078
ECB_03902,136,0.00417912927883
ECB_03906,396,0.00454117445643
ECB_03907,401,0.0144145286501
ECB_03908,446,0.0130488206531
ECB_03909,314,0.00670589082011
ECB_03911,200,0.0130451977401
ECB_03912,290,0.00236314046367
ECB_03914,122,0.00294063165694
ECB_03915,202,0.0
ECB_03916,466,0.0305242355908
ECB_03918,228,0.0361284567351
ECB_03921,348,0.0346710825378
ECB_03924,483,0.00664514393328
ECB_03925,365,0.012108969894
ECB_03926,411,0.0172144555789
ECB_03928,138,0.00650536313764
ECB_03929,118,0.007842573973
ECB_03931,178,0.000187265917603
ECB_03935,154,0.00446841294299
ECB_03936,449,0.0028990978068
ECB_03937,549,0.00229796342605
ECB_03939,549,0.00362034721579
ECB_03941,652,0.00450157706839
ECB_03942,478,0.00442403612037
ECB_03944,223,0.00546223809886
ECB_03945,318,0.00769818427318
ECB_03948,220,0.0274319465845
ECB_03949,437,0.00301878498752
ECB_03950,247,0.010832818683
ECB_03952,488,0.0111882930444
ECB_03953,683,0.0164114781084
ECB_03964,256,0.0285090042373
ECB_03967,378,0.0186037126715
ECB_03968,259,0.0347250398098
ECB_03969,252,0.00840283382656
ECB_03972,194,0.0237375502359
ECB_03973,150,0.0199623352166
ECB_03974,244,0.00770815967398
ECB_03976,338,0.0121101193461
ECB_03977,262,0.0182472937422
ECB_03981,292,0.0512228155716
ECB_03982,511,0.00595818545668
ECB_03983,366,0.0115973572906
ECB_03984,222,0.0066295108668
ECB_03985,562,0.0239781249372
ECB_03986,445,0.000658922110074
ECB_03989,302,0.0021345455906
ECB_03990,451,0.00612574692773
ECB_04006,592,0.0189609100626
ECB_04008,433,0.0161271382158
ECB_04009,493,0.00644503271794
ECB_04011,503,0.0182183733756
ECB_04013,551,0.000481917827884
ECB_04017,188,0.00540629883399
ECB_04020,155,0.0977474029524
ECB_04021,178,0.00376118834508
ECB_04022,420,0.0410102232984
ECB_04023,129,0.0108264354224
ECB_04024,131,0.00737050933713
ECB_04026,602,0.0159290125195
ECB_04027,335,0.00343030609664
ECB_04028,514,0.0262437072699
ECB_04029,1107,0.00337758179842
ECB_04031,361,0.0092774308653
ECB_04034,522,0.0174816546529
ECB_04035,153,0.021143975481
ECB_04036,450,0.0215618330195
ECB_04037,616,0.00934863159439
ECB_04038,316,0.0231995995137
ECB_04039,102,0.000653594771242
ECB_04040,426,0.00504230657012
ECB_04041,419,0.00217898412955
ECB_04042,334,0.0
ECB_04044,432,0.00624607658506
ECB_04045,141,0.00730456384982
ECB_04047,243,0.00082304526749
ECB_04050,219,0.0220338983051
ECB_04051,173,0.0565788184579
ECB_04054,547,0.0167281215464
ECB_04056,142,0.0723203628551
ECB_04057,249,0.0202005763166
ECB_04058,251,0.000517703198505
ECB_04060,484,0.0184934864827
ECB_04067,131,0.0111441756156
ECB_04079,259,0.0214056671684
ECB_04080,470,0.0113222743118
ECB_04081,220,0.00625577812018
ECB_04082,324,0.0155349794239
ECB_04083,286,0.0230472916914
ECB_04084,163,0.0537451041558
ECB_04087,185,0.0217162925637
ECB_04089,447,0.00875643018744
ECB_04090,234,0.0185136897001
ECB_04091,577,0.00574567458802
ECB_04092,1259,0.00689857882007
ECB_04095,176,0.00575885978428
ECB_04096,318,0.00955122055218
ECB_04100,393,0.0128074639525
ECB_04101,457,0.00278158958573
ECB_04102,183,0.00190485011269
ECB_04103,450,0.00814061519146
ECB_04105,154,0.0135519847384
ECB_04106,712,0.0101980575129
ECB_04107,551,0.0137018466681
ECB_04109,315,0.0036229934535
ECB_04110,898,0.00318347111598
ECB_04111,152,0.0407151352959
ECB_04112,153,0.000864074443337
ECB_04113,311,0.00093919741312
ECB_04118,153,0.0697500092316
ECB_04121,139,0.00697882372068
ECB_04122,173,0.0677443584468
ECB_04124,951,0.00211849554736
ECB_04125,160,0.00784604519774
ECB_04126,503,6.62690523526e-05
ECB_04127,366,0.0131950233089
ECB_04128,361,0.00130053054134
ECB_04129,509,0.0195142796888
ECB_04237,165,0.0139839068653
ECB_04238,245,0.00065260002306
ECB_04239,179,0.0101442413913
ECB_04240,162,0.0719990235056
ECB_04241,277,0.0416121071203
ECB_04243,228,0.0782461096243
ECB_04244,262,0.0264760426101
ECB_04246,343,0.0075538205597
ECB_04248,148,0.00458466941518
ECB_04249,225,0.00960451977401
ECB_04250,538,0.00750425304014
ECB_04251,227,0.017471813634
ECB_04253,369,0.0145683095249
ECB_04254,275,0.0706666666667
ECB_04255,287,0.0423591015571
ECB_04257,267,0.00606233733257
ECB_04259,407,0.00128402670776
ECB_04260,258,0.00903516839662
ECB_04264,351,0.00577365718609
ECB_04265,476,0.0141147984618
ECB_04266,417,0.00629598016502
ECB_04267,555,0.00134575253219
ECB_04268,654,0.00601945437896
ECB_04269,108,0.0131408244403
ECB_04272,289,0.00251793638692
ECB_04273,157,0.0
ECB_04274,229,0.0119334862951
ECB_04275,474,0.0107285036592
ECB_04277,238,0.000140056022409
